450	411
450.5	299
451	397
451.5	337
452	375
452.5	471
453	430
453.5	498
454	291
454.5	367
455	457
455.5	365
456	275
456.5	426
457	364
457.5	353
458	429
458.5	341
459	305
459.5	449
460	365
460.5	214
461	322
461.5	187
462	204
462.5	208
463	272
463.5	325
464	311
464.5	332
465	157
465.5	258
466	136
466.5	304
467	281
467.5	226
468	386
468.5	101
469	231
469.5	245
470	210
470.5	252
471	171
471.5	275
472	230
472.5	161
473	292
473.5	189
474	164
474.5	322
475	133
475.5	194
476	181
476.5	166
477	248
477.5	128
478	132
478.5	122
479	150
479.5	160
480	154
480.5	192
481	180
481.5	154
482	236
482.5	206
483	146
483.5	237
484	182
484.5	124
485	131
485.5	120
486	168
486.5	218
487	185
487.5	268
488	278
488.5	251
489	251
489.5	230
490	246
490.5	145
491	180
491.5	286
492	385
492.5	240
493	238
493.5	247
494	191
494.5	314
495	140
495.5	209
496	209
496.5	209
497	178
497.5	261
498	264
498.5	289
499	263
499.5	234
500	284
500.5	262
501	192
501.5	285
502	201
502.5	272
503	164
503.5	359
504	396
504.5	179
505	276
505.5	275
506	267
506.5	236
507	246
507.5	287
508	250
508.5	313
509	218
509.5	234
510	306
510.5	186
511	307
511.5	264
512	468
512.5	250
513	190
513.5	229
514	365
514.5	399
515	358
515.5	301
516	301
516.5	321
517	161
517.5	203
518	235
518.5	251
519	205
519.5	316
520	295
520.5	212
521	255
521.5	378
522	257
522.5	365
523	107
523.5	229
524	246
524.5	220
525	302
525.5	234
526	139
526.5	228
527	415
527.5	211
528	306
528.5	329
529	334
529.5	193
530	313
530.5	221
531	246
531.5	384
532	367
532.5	286
533	244
533.5	407
534	262
534.5	392
535	243
535.5	329
536	252
536.5	280
537	351
537.5	159
538	338
538.5	280
539	346
539.5	277
540	383
540.5	283
541	308
541.5	343
542	491
542.5	353
543	416
543.5	334
544	531
544.5	361
545	376
545.5	360
546	650
546.5	402
547	282
547.5	281
548	486
548.5	452
549	551
549.5	644
550	499
550.5	703
551	748
551.5	815
552	992
552.5	1165
553	1244
553.5	1303
554	1609
554.5	1734
555	2304
555.5	2281
556	3070
556.5	3203
557	3838
557.5	4199
558	4279
558.5	4615
559	5213
559.5	5947
560	6329
560.5	7760
561	9336
561.5	10645
562	11910
562.5	13700
563	14278
563.5	12370
564	12065
564.5	10724
565	9602
565.5	8745
566	8582
566.5	8025
567	8541
567.5	8306
568	8555
568.5	8720
569	7794
569.5	7262
570	6661
570.5	5638
571	4764
571.5	4855
572	4100
572.5	3613
573	3686
573.5	3043
574	2718
574.5	2635
575	2462
575.5	1931
576	2044
576.5	1929
577	1713
577.5	1698
578	1714
578.5	1679
579	1462
579.5	1666
580	1567
580.5	1554
581	1678
581.5	1777
582	1662
582.5	2028
583	1936
583.5	2215
584	2340
584.5	2540
585	2608
585.5	2302
586	2954
586.5	3233
587	3203
587.5	3888
588	3623
588.5	4287
589	4545
589.5	5160
590	5572
590.5	6315
591	6760
591.5	7390
592	8321
592.5	9139
593	9898
593.5	10389
594	11598
594.5	12752
595	14775
595.5	16551
596	19617
596.5	22800
597	27458
597.5	32103
598	36304
598.5	38351
599	39495
599.5	37486
600	36230
600.5	33615
601	31363
601.5	28520
602	26444
602.5	25953
603	25703
603.5	24781
604	24421
604.5	24046
605	23372
605.5	23679
606	22602
606.5	22491
607	21955
607.5	22127
608	21417
608.5	19916
609	18693
609.5	18150
610	16972
610.5	15928
611	15142
611.5	14221
612	12541
612.5	11258
613	10576
613.5	8722
614	7865
614.5	7020
615	6449
615.5	5379
616	4823
616.5	3902
617	3414
617.5	3272
618	2818
618.5	2593
619	2218
619.5	2069
620	1813
620.5	1572
621	1678
621.5	1267
622	1182
622.5	1366
623	1260
623.5	1039
624	1284
624.5	1116
625	1111
625.5	1425
626	1459
626.5	1497
627	1572
627.5	1714
628	1456
628.5	1645
629	1688
629.5	2196
630	2082
630.5	2362
631	2412
631.5	2633
632	2918
632.5	3130
633	3500
633.5	4093
634	4048
634.5	4129
635	5044
635.5	5395
636	5680
636.5	6252
637	7086
637.5	7262
638	8270
638.5	9032
639	9880
639.5	10800
640	11435
640.5	13707
641	14120
641.5	14917
642	15822
642.5	18016
643	20533
643.5	21771
644	25149
644.5	26702
645	28342
645.5	29545
646	28247
646.5	28586
647	27123
647.5	25679
648	23950
648.5	22199
649	20045
649.5	19822
650	18186
650.5	17793
651	17104
651.5	16287
652	15580
652.5	15076
653	15289
653.5	14280
654	13672
654.5	12755
655	12531
655.5	12069
656	11446
