  300	0
300.5	0
301	0
301.5	0
302	0
302.5	0
303	0
303.5	0
304	0
304.5	0
305	0
305.5	0
306	0
306.5	0
307	0
307.5	0
308	0
308.5	0
309	0
309.5	0
310	0
310.5	0
311	0
311.5	0
312	0
312.5	0
313	0
313.5	0
314	0
314.5	0
315	0
315.5	0
316	0
316.5	0
317	0
317.5	0
318	0
318.5	0
319	0
319.5	0
320	0
320.5	0
321	0
321.5	0
322	0
322.5	0
323	0
323.5	0
324	0
324.5	0
325	0
325.5	0
326	0
326.5	0
327	0
327.5	0
328	0
328.5	0
329	0
329.5	0
330	0
330.5	0.0001
331	0.0001
331.5	0.0001
332	0.0001
332.5	0.0001
333	0.0001
333.5	0.0001
334	0.0001
334.5	0.0001
335	0.0001
335.5	0.0001
336	0.0001
336.5	0.0001
337	0.0002
337.5	0.0002
338	0.0002
338.5	0.0002
339	0.0002
339.5	0.0002
340	0.0003
340.5	0.0003
341	0.0003
341.5	0.0003
342	0.0003
342.5	0.0004
343	0.0004
343.5	0.0004
344	0.0005
344.5	0.0005
345	0.0005
345.5	0.0006
346	0.0006
346.5	0.0007
347	0.0007
347.5	0.0008
348	0.0009
348.5	0.0009
349	0.001
349.5	0.0011
350	0.0012
350.5	0.0012
351	0.0013
351.5	0.0014
352	0.0015
352.5	0.0016
353	0.0018
353.5	0.0019
354	0.002
354.5	0.0022
355	0.0023
355.5	0.0025
356	0.0027
356.5	0.0028
357	0.003
357.5	0.0032
358	0.0035
358.5	0.0037
359	0.0039
359.5	0.0042
360	0.0045
360.5	0.0048
361	0.0051
361.5	0.0054
362	0.0058
362.5	0.0061
363	0.0065
363.5	0.007
364	0.0074
364.5	0.0078
365	0.0083
365.5	0.0088
366	0.0094
366.5	0.01
367	0.0106
367.5	0.0112
368	0.0119
368.5	0.0126
369	0.0133
369.5	0.0141
370	0.0149
370.5	0.0157
371	0.0166
371.5	0.0176
372	0.0186
372.5	0.0196
373	0.0207
373.5	0.0218
374	0.023
374.5	0.0243
375	0.0255
375.5	0.0269
376	0.0283
376.5	0.0298
377	0.0314
377.5	0.033
378	0.0347
378.5	0.0364
379	0.0382
379.5	0.0401
380	0.0421
380.5	0.0442
381	0.0463
381.5	0.0486
382	0.0509
382.5	0.0533
383	0.0558
383.5	0.0584
384	0.0611
384.5	0.0638
385	0.0667
385.5	0.0697
386	0.0728
386.5	0.076
387	0.0793
387.5	0.0827
388	0.0863
388.5	0.0899
389	0.0937
389.5	0.0976
390	0.1016
390.5	0.1057
391	0.1099
391.5	0.1143
392	0.1188
392.5	0.1234
393	0.1282
393.5	0.1331
394	0.1381
394.5	0.1433
395	0.1485
395.5	0.1539
396	0.1595
396.5	0.1652
397	0.171
397.5	0.1769
398	0.183
398.5	0.1893
399	0.1956
399.5	0.2021
400	0.2087
400.5	0.2155
401	0.2223
401.5	0.2293
402	0.2365
402.5	0.2437
403	0.2511
403.5	0.2586
404	0.2662
404.5	0.2739
405	0.2818
405.5	0.2897
406	0.2978
406.5	0.3059
407	0.3142
407.5	0.3225
408	0.331
408.5	0.3395
409	0.3481
409.5	0.3568
410	0.3655
410.5	0.3743
411	0.3832
411.5	0.3921
412	0.4011
412.5	0.4101
413	0.4191
413.5	0.4282
414	0.4373
414.5	0.4464
415	0.4556
415.5	0.4647
416	0.4738
416.5	0.4829
417	0.492
417.5	0.5011
418	0.5101
418.5	0.5191
419	0.528
419.5	0.5368
420	0.5456
420.5	0.5543
421	0.563
421.5	0.5715
422	0.5799
422.5	0.5883
423	0.5965
423.5	0.6046
424	0.6125
424.5	0.6203
425	0.628
425.5	0.6355
426	0.6428
426.5	0.65
427	0.6569
427.5	0.6637
428	0.6703
428.5	0.6767
429	0.6829
429.5	0.6888
430	0.6946
430.5	0.7001
431	0.7053
431.5	0.7104
432	0.7151
432.5	0.7197
433	0.7239
433.5	0.728
434	0.7317
434.5	0.7352
435	0.7384
435.5	0.7413
436	0.7439
436.5	0.7463
437	0.7483
437.5	0.7501
438	0.7516
438.5	0.7528
439	0.7537
439.5	0.7543
440	0.7546
440.5	0.7546
441	0.7543
441.5	0.7537
442	0.7528
442.5	0.7517
443	0.7502
443.5	0.7485
444	0.7464
444.5	0.7441
445	0.7415
445.5	0.7387
446	0.7355
446.5	0.7321
447	0.7284
447.5	0.7245
448	0.7203
448.5	0.7159
449	0.7112
449.5	0.7063
450	0.7011
450.5	0.6957
451	0.6902
451.5	0.6843
452	0.6783
452.5	0.6721
453	0.6657
453.5	0.6591
454	0.6524
454.5	0.6455
455	0.6384
455.5	0.6311
456	0.6238
456.5	0.6162
457	0.6086
457.5	0.6008
458	0.593
458.5	0.585
459	0.5769
459.5	0.5688
460	0.5605
460.5	0.5522
461	0.5439
461.5	0.5355
462	0.527
462.5	0.5185
463	0.51
463.5	0.5015
464	0.4929
464.5	0.4844
465	0.4758
465.5	0.4673
466	0.4588
466.5	0.4503
467	0.4418
467.5	0.4334
468	0.425
468.5	0.4167
469	0.4084
469.5	0.4003
470	0.3921
470.5	0.3841
