430	1219.41821
430.5	1204.49731
431	1086.60547
431.5	1450.55444
432	1313.89709
432.5	1437.03931
433	1364.65515
433.5	1468.78137
434	1635.85193
434.5	1662.2085
435	1675.75867
435.5	1639.67615
436	2020.15454
436.5	1958.27844
437	1922.85352
437.5	2052.94043
438	2110.37964
438.5	2295.79663
439	2511.7981
439.5	2437.89917
440	3077.0459
440.5	3380.34326
441	3919.13135
441.5	5144.43115
442	6878.19141
442.5	9404.20117
443	13316.2559
443.5	19108.3633
444	27189.6426
444.5	35243.5703
445	47350.2539
445.5	60882.2109
446	76339.4141
446.5	95602.0469
447	121758.766
447.5	151105.969
448	197556.531
448.5	244735.359
449	291956.844
449.5	332704.313
450	361363.969
450.5	385406.656
451	390564.344
451.5	387334.5
452	370985.594
452.5	361147.938
453	355855.219
453.5	352730.125
454	352027.813
454.5	360168.75
455	363351.188
455.5	365232.719
456	359854.563
456.5	335771.688
457	296588.875
457.5	241951.906
458	185008.094
458.5	130376.125
459	92393.6172
459.5	67528.8438
460	49885.793
460.5	37703.1992
461	29372.4258
461.5	23944.0859
462	20978.8262
462.5	17019.9551
463	15005.2246
463.5	13074.9902
464	11385.8467
464.5	10590.8262
465	9707.23242
465.5	8982.08301
466	8551.85742
466.5	8420.69531
467	8238.88574
467.5	8617.50391
468	8469.55566
468.5	8135.93994
469	8571.73047
469.5	8554.46875
470	9264.70898
470.5	9387.52832
471	10412.2305
471.5	10689.2432
472	11503.5889
472.5	12322.6963
473	12945.7627
473.5	13079.6797
474	13652.2617
474.5	14248.999
475	14722.0498
475.5	14517.625
476	14181.9258
476.5	14231.1162
477	13774.0977
477.5	13631.2246
478	13531.7666
478.5	13122.6826
479	13192.1211
479.5	12920.3145
480	12629.3271
480.5	12354.7256
481	11820.2734
481.5	10681.9443
482	10882.1221
482.5	10242.0176
483	8730.99609
483.5	7734.05566
484	7684.9834
484.5	6813.28076
485	6231.4873
485.5	5505.99707
486	4802.28174
486.5	4929.26758
487	4649.27832
487.5	4393.9082
488	3996.9458
488.5	3901.30835
489	3661.41016
489.5	3304.91504
490	3316.9541
490.5	3342.87329
491	3170.75781
491.5	3312.03906
492	3038.63281
492.5	2864.94019
493	3090.37646
493.5	2802.03418
494	2707.70703
494.5	2779.88794
495	2617.05664
495.5	2658.6123
496	2434.64014
496.5	2641.87305
497	2603.9668
497.5	2835.15649
498	2566.44604
498.5	2514.26685
499	2848.83228
499.5	2711.46118
500	2732.05518
500.5	2632.39624
501	2402.94604
501.5	2611.37085
502	2510.31982
502.5	2765.21655
503	2587.55566
503.5	2611.08276
504	2934.52319
504.5	2951.4231
505	2994.06372
505.5	3212.11426
506	3054.41772
506.5	3386.55493
507	3478.52197
507.5	3738.59131
508	3955.40723
508.5	3997.81689
509	4123.95508
509.5	4116.02588
510	4282.94043
510.5	4094.82861
511	4072.53809
511.5	4861.9834
512	4372.07959
512.5	4313.36279
513	4578.48682
513.5	4514.90869
514	4212.94922
514.5	4292.72119
515	4245.38525
515.5	4316.60254
516	3958.39307
516.5	3868.36304
517	3772.91528
517.5	3756.1853
518	3442.96802
518.5	3363.94946
519	3368.49072
519.5	3109.99438
520	3020.97241
520.5	2902.76001
521	2829.94702
521.5	2626.08765
522	2479.35767
522.5	2427.89209
523	2398.42261
523.5	2346.65918
524	2196.82617
524.5	2225.69263
525	2195.21631
525.5	1975.97632
526	2002.80322
526.5	2087.08789
527	2097.54541
527.5	1874.40601
528	2034.92725
528.5	2015.65405
529	2085.15942
529.5	1936.59326
530	2033.85059
530.5	1891.0437
531	1840.04065
531.5	1776.92773
532	1926.55505
532.5	1894.5531
533	1729.3927
533.5	1892.02942
534	1782.91077
534.5	1747.70764
535	1748.18799
535.5	1711.52515
536	1587.94751
536.5	1655.27356
537	1710.95996
537.5	1605.96545
538	1738.96716
538.5	1616.77563
539	1550.00452
539.5	1703.14868
540	1655.0542
540.5	1587.42114
541	1496.59082
541.5	1604.97778
542	1619.25598
542.5	1565.89319
543	1576.39014
543.5	1383.76135
544	1527.60864
544.5	1640.30408
545	1442.21899
545.5	1551.02966
546	1602.55554
546.5	1630.30481
547	1587.25964
